quantity,UnitePrice,discount,date,retail price,product_name,area,city
3,99,34,2022-12-09T19:28:33Z,99,product x ,Imbaba,Giza
1,99,33,2022-12-09T20:17:34Z,99,product x ,Imbaba,Giza
3,99,34,2022-12-12T14:54:14Z,99,product x ,Imbaba,Giza
3,45,29,2022-12-21T08:01:48Z,45,product z,Imbaba,Giza
6,45,31,2022-12-25T08:19:21Z,45,product z,Imbaba,Giza
2,45,25,2022-03-30T21:01:50Z,45,product z,Imbaba,Giza
4,89.75,32,2022-03-31T06:36:01Z,99,product x ,Imbaba,Giza
3,45,29,2022-04-23T08:34:11Z,45,product z,Imbaba,Giza
2,89.75,32,2022-03-31T13:20:13Z,99,product x ,El-Haram,Giza
100,89.75,32,2022-06-20T15:19:40Z,99,product x ,El-Haram,Giza
1,45,29,2022-03-31T13:45:00Z,45,product z,Shoubra,Cairo
2,45,31,2022-04-30T10:30:22Z,45,product z,Shoubra,Cairo
3,45,27,2022-05-24T10:03:20Z,45,product z,Nasr City,Cairo
2,89.75,32,2022-07-05T13:36:21Z,99,product x ,Nasr City,Cairo
5,16,7,2022-07-23T07:41:16Z,16,product y,Nasr City,Cairo
2,99,33,2022-09-05T11:23:28Z,99,product x ,Nasr City,Cairo
2,99,33,2022-09-07T09:27:45Z,99,product x ,Nasr City,Cairo
2,89.75,31,2022-05-08T07:24:01Z,89.75,product x ,El-Mandara,North
1,89.75,31,2022-05-08T07:24:02Z,99,product x ,El-Mandara,North
1,16,12,2022-08-13T08:25:31Z,16,product y,El-Mandara,North
2,45,32,2022-12-13T07:23:56Z,0,product z,El-Mandara,North
2,22,24,2022-12-29T07:43:54Z,0,product y,El-Mandara,North
4,22,24,2023-01-03T08:02:12Z,0,product y,El-Mandara,North
2,89.75,30,2022-04-06T08:16:17Z,99,product x ,Abou Keir,North
4,89.75,32,2022-04-05T20:43:11Z,99,product x ,Hadayek El-Ahram,Giza
2,89.75,32,2022-04-09T12:41:38Z,99,product x ,El-Haram,Giza
3,89.75,33,2022-06-12T13:49:37Z,99,product x ,Imbaba,Giza
2,45,32,2022-10-18T12:33:18Z,45,product z,El-Haram,Giza
1,99,33,2022-10-24T11:22:13Z,99,product x ,El-Haram,Giza
1,99,33,2022-11-06T11:27:08Z,99,product x ,El-Haram,Giza
1,99,34,2022-11-20T06:12:39Z,99,product x ,El-Haram,Giza
2,99,33,2022-11-22T00:45:23Z,99,product x ,El-Haram,Giza
1,99,32,2022-11-22T00:45:23Z,99,product x ,El-Haram,Giza
3,45,31,2022-11-27T12:32:02Z,45,product z,El-Haram,Giza
1,99,33,2022-12-10T12:19:00Z,99,product x ,El-Haram,Giza
5,45,31,2022-12-10T12:19:01Z,45,product z,El-Haram,Giza
1,99,34,2022-12-14T13:22:09Z,99,product x ,El-Haram,Giza
1,99,34,2022-12-15T12:31:40Z,99,product x ,El-Haram,Giza
3,45,32,2022-12-19T12:50:02Z,45,product z,El-Haram,Giza
1,99,34,2022-12-21T12:59:26Z,99,product x ,El-Haram,Giza
3,99,34,2022-12-26T13:06:01Z,99,product x ,El-Haram,Giza
1,99,34,2023-01-07T12:00:15Z,99,product x ,El-Haram,Giza
1,99,34,2023-01-09T12:33:57Z,99,product x ,El-Haram,Giza
1,99,33,2023-01-12T13:18:47Z,99,product x ,El-Haram,Giza
30,89.75,32,2022-04-11T18:48:45Z,99,product x ,Dokki and Mohandessin,Giza
30,89.75,32,2022-06-14T17:14:09Z,99,product x ,Dokki and Mohandessin,Giza
5,99,33,2022-09-14T23:12:49Z,99,product x ,Dokki and Mohandessin,Giza
6,99,34,2022-09-30T17:05:13Z,99,product x ,Dokki and Mohandessin,Giza
10,99,34,2022-10-04T14:31:04Z,99,product x ,Dokki and Mohandessin,Giza
10,99,34,2022-11-14T13:21:34Z,99,product x ,Dokki and Mohandessin,Giza
20,99,34,2022-11-19T19:37:49Z,99,product x ,Dokki and Mohandessin,Giza
2,89.75,32,2022-04-09T22:38:47Z,99,product x ,Heliopolis,Cairo
2,45,31,2022-04-25T23:00:48Z,45,product z,Heliopolis,Cairo
5,89.75,30,2022-05-12T14:09:58Z,99,product x ,Heliopolis,Cairo
3,45,29,2023-01-12T14:19:51Z,45,product z,Heliopolis,Cairo
2,45,32,2022-04-18T23:26:28Z,45,product z,Moharam Bek,North
2,45,29,2022-04-25T01:58:43Z,45,product z,Moharam Bek,North
10,16,20,2022-05-31T01:38:23Z,16,product y,Moharam Bek,North
1,89.75,31,2022-06-18T13:04:15Z,99,product x ,Moharam Bek,North
1,45,29,2022-06-25T13:04:53Z,45,product z,Moharam Bek,North
1,89.75,31,2022-07-04T22:18:17Z,99,product x ,Moharam Bek,North
5,16,6,2022-07-16T23:14:57Z,16,product y,Moharam Bek,North
3,16,6,2022-07-19T01:36:39Z,16,product y,Moharam Bek,North
4,16,6,2022-07-30T22:43:36Z,16,product y,Moharam Bek,North
3,16,6,2022-08-02T09:46:42Z,16,product y,Moharam Bek,North
2,16,6,2022-08-04T01:02:57Z,16,product y,Moharam Bek,North
3,16,7,2022-08-06T09:28:50Z,16,product y,Moharam Bek,North
5,16,10,2022-08-18T13:48:39Z,16,product y,Moharam Bek,North
1,99,31,2022-08-18T13:48:40Z,99,product x ,Moharam Bek,North
5,16,13,2022-08-24T23:14:29Z,16,product y,Moharam Bek,North
2,99,31,2022-08-24T23:14:30Z,99,product x ,Moharam Bek,North
4,16,13,2022-08-25T22:25:31Z,16,product y,Moharam Bek,North
4,16,18,2022-09-11T13:32:55Z,16,product y,Moharam Bek,North
5,16,20,2022-09-13T09:07:50Z,16,product y,Moharam Bek,North
1,99,33,2022-09-18T13:54:38Z,99,product x ,Moharam Bek,North
10,16,20,2022-09-20T14:27:53Z,16,product y,Moharam Bek,North
3,45,31,2022-09-26T23:48:39Z,45,product z,Moharam Bek,North
5,16,19,2022-09-29T07:56:21Z,16,product y,Moharam Bek,North
5,16,19,2022-10-10T09:45:58Z,16,product y,Moharam Bek,North
6,16,18,2022-10-24T22:29:35Z,16,product y,Moharam Bek,North
5,16,11,2022-11-02T14:10:12Z,16,product y,Moharam Bek,North
5,16,11,2022-11-06T23:10:26Z,16,product y,Moharam Bek,North
2,99,32,2022-11-12T09:35:16Z,99,product x ,Moharam Bek,North
3,16,8,2022-11-13T13:38:32Z,16,product y,Moharam Bek,North
2,99,32,2022-11-23T21:37:39Z,99,product x ,Moharam Bek,North
3,99,32,2022-11-24T22:13:27Z,99,product x ,Moharam Bek,North
4,16,6,2022-11-27T13:01:00Z,16,product y,Moharam Bek,North
2,99,32,2022-12-01T22:28:25Z,99,product x ,Moharam Bek,North
2,45,30,2022-12-20T08:25:08Z,45,product z,Moharam Bek,North
2,45,28,2022-12-30T00:23:48Z,45,product z,Moharam Bek,North
1,99,32,2023-01-10T21:38:07Z,99,product x ,Moharam Bek,North
2,99,27,2023-01-17T01:33:40Z,99,product x ,Moharam Bek,North
2,89.75,31,2022-05-29T14:27:31Z,99,product x ,El-Seyouf,North
1,45,29,2022-07-10T08:46:29Z,45,product z,El-Seyouf,North
16,16,2,2022-04-14T15:25:27Z,16,product y,New Cairo,Cairo
10,16,1,2022-04-18T11:29:04Z,16,product y,New Cairo,Cairo
2,99,33,2022-09-20T08:19:48Z,99,product x ,El-Agamy,North
1,99,31,2022-11-05T21:39:07Z,99,product x ,El-Agamy,North
1,99,33,2022-10-17T10:52:43Z,99,product x ,Kafr El-Dawar City,North
6,16,21,2022-10-18T03:44:50Z,16,product y,Kafr El-Dawar City,North
1,99,33,2022-10-20T12:50:55Z,99,product x ,Kafr El-Dawar City,North
10,16,18,2022-10-27T02:05:46Z,16,product y,Kafr El-Dawar City,North
2,99,32,2022-10-31T01:12:33Z,99,product x ,Kafr El-Dawar City,North
1,89.75,31,2022-05-09T11:23:47Z,99,product x ,El-Montazah,North
2,45,29,2022-04-10T16:10:21Z,45,product z,El-Haram,Giza
4,45,34,2022-09-27T14:48:00Z,45,product z,El-Haram,Giza
1,89.75,29,2022-04-20T14:31:44Z,99,product x ,Faisal,Giza
3,45,29,2022-04-24T11:46:23Z,45,product z,Faisal,Giza
3,89.75,29,2022-04-28T11:39:16Z,99,product x ,Faisal,Giza
4,45,29,2022-04-28T11:39:16Z,45,product z,Faisal,Giza
4,45,24,2022-05-14T02:23:07Z,45,product z,Faisal,Giza
1,89.75,29,2022-05-14T02:23:07Z,99,product x ,Faisal,Giza
2,16,6,2022-11-23T22:04:16Z,16,product y,Kafr El-Dawar City,North
3,45,30,2022-11-25T21:52:17Z,45,product z,Kafr El-Dawar City,North
2,16,8,2022-12-13T22:27:03Z,16,product y,Kafr El-Dawar City,North
1,45,28,2023-01-08T00:00:37Z,45,product z,Kafr El-Dawar City,North
5,45,31,2022-04-28T11:23:07Z,45,product z,El-Mahmoudeya,North
5,45,31,2022-04-30T08:01:55Z,45,product z,El-Mahmoudeya,North
1,89.75,31,2022-04-27T22:48:48Z,99,product x ,El-Agamy,North
1,45,31,2022-04-29T21:18:08Z,45,product z,El-Agamy,North
1,45,32,2022-05-06T21:55:35Z,45,product z,El-Agamy,North
1,89.75,31,2022-06-22T20:11:19Z,99,product x ,El-Agamy,North
1,89.75,32,2022-04-12T20:44:18Z,99,product x ,Kafr El-Dawar City,North
2,89.75,31,2022-07-10T20:07:41Z,99,product x ,Kafr El-Dawar City,North
2,45,28,2022-08-05T09:16:36Z,45,product z,Kafr El-Dawar City,North
4,16,12,2022-08-22T00:40:15Z,16,product y,Kafr El-Dawar City,North
4,16,13,2022-08-29T09:57:27Z,16,product y,Kafr El-Dawar City,North
4,16,6,2022-12-01T01:45:50Z,16,product y,Kafr El-Dawar City,North
1,99,32,2022-12-01T01:45:50Z,99,product x ,Kafr El-Dawar City,North
3,16,1,2022-06-01T14:16:35Z,16,product y,Hadayek El-Ahram,Giza
8,89.75,32,2022-06-19T14:29:04Z,99,product x ,6th of October,Giza
2,45,29,2022-04-26T11:22:37Z,45,product z,Imbaba,Giza
2,89.75,33,2022-04-27T02:50:34Z,99,product x ,Smouha,North
1,89.75,31,2022-05-04T02:39:08Z,99,product x ,Smouha,North
3,89.75,33,2022-05-07T01:04:43Z,99,product x ,Smouha,North
3,45,28,2022-05-31T04:32:58Z,45,product z,Smouha,North
5,89.75,33,2022-07-02T14:16:34Z,99,product x ,Smouha,North
4,89.75,33,2022-07-07T12:07:40Z,99,product x ,Smouha,North
5,89.75,29,2022-07-17T08:05:21Z,99,product x ,Smouha,North
5,45,27,2022-07-21T12:23:52Z,45,product z,Smouha,North
2,45,30,2022-08-01T14:43:34Z,45,product z,Smouha,North
2,99,31,2022-08-11T14:39:53Z,99,product x ,Smouha,North
2,99,31,2022-08-18T14:26:01Z,99,product x ,Smouha,North
10,99,35,2022-08-31T07:49:08Z,99,product x ,Smouha,North
5,99,33,2022-09-29T15:23:06Z,99,product x ,Smouha,North
3,45,31,2022-10-10T08:25:51Z,45,product z,Smouha,North
5,45,32,2022-10-11T12:59:07Z,45,product z,Smouha,North
5,16,21,2022-10-21T23:17:18Z,16,product y,Smouha,North
5,45,28,2023-01-08T14:09:53Z,0,product z,Smouha,North
2,99,32,2023-01-10T14:58:26Z,99,product x ,Smouha,North
1,99,32,2023-01-10T14:58:27Z,99,product x ,Smouha,North
2,45,32,2022-12-08T12:55:47Z,45,product z,Moharam Bek,North
3,45,30,2022-12-14T11:35:22Z,45,product z,Moharam Bek,North
2,45,30,2022-12-15T11:34:25Z,45,product z,Moharam Bek,North
1,99,33,2022-09-01T11:46:27Z,99,product x ,Nasr City,Cairo
3,16,19,2022-09-28T08:07:39Z,16,product y,Nasr City,Cairo
2,16,1,2022-04-11T12:07:50Z,16,product y,Nasr City,Cairo
10,99,34,2022-12-29T14:35:45Z,99,product x ,El-Mokattam,Cairo
1,45,32,2022-10-13T14:37:04Z,45,product z,Heliopolis,Cairo
1,99,33.1,2022-10-17T08:29:09Z,99,product x ,Heliopolis,Cairo
2,16,20,2022-10-18T09:31:04Z,16,product y,Heliopolis,Cairo
1,99,33,2022-11-10T10:13:13Z,11,product x ,Heliopolis,Cairo
1,45,28,2022-12-12T11:33:58Z,45,product z,Heliopolis,Cairo
1,99,33,2022-12-17T11:28:44Z,99,product x ,Heliopolis,Cairo
1,99,34,2022-12-29T09:16:26Z,99,product x ,Heliopolis,Cairo
5,89.75,32,2022-06-02T11:30:19Z,99,product x ,El-Haram,Giza
5,89.75,32,2022-06-12T12:06:41Z,99,product x ,El-Haram,Giza
3,89.75,32,2022-06-15T09:48:12Z,99,product x ,El-Haram,Giza
2,89.75,32,2022-06-18T12:20:20Z,99,product x ,El-Haram,Giza
5,16,8,2022-07-02T10:58:21Z,16,product y,El-Haram,Giza
3,16,10,2022-07-18T09:32:02Z,16,product y,El-Haram,Giza
30,16,15,2022-07-26T11:22:29Z,16,product y,El-Haram,Giza
1,16,20,2022-09-24T12:14:43Z,16,product y,El-Haram,Giza
10,16,22,2022-10-05T15:05:19Z,22,product y,El-Haram,Giza
2,45,30,2022-10-16T11:24:08Z,45,product z,El-Haram,Giza
3,45,29,2022-10-19T11:15:33Z,45,product z,El-Haram,Giza
3,45,27,2022-10-23T08:06:23Z,45,product z,El-Haram,Giza
4,16,15,2022-11-07T12:04:57Z,22,product y,El-Haram,Giza
4,16,9,2022-11-16T19:48:31Z,16,product y,El-Haram,Giza
3,16,9,2022-11-19T14:43:26Z,22,product y,El-Haram,Giza
1,16,8,2022-12-04T10:52:13Z,16,product y,El-Haram,Giza
50,16,9,2022-12-06T14:51:02Z,22,product y,El-Haram,Giza
1,16,8,2022-12-07T10:35:12Z,16,product y,El-Haram,Giza
2,45,31,2022-04-28T12:25:32Z,45,product z,Ain Shams,Cairo
1,89.75,32,2022-04-28T13:15:50Z,99,product x ,Ain Shams,Cairo
5,45,29,2022-04-17T09:20:35Z,45,product z,El-Haram,Giza
2,16,3,2022-04-25T13:23:08Z,16,product y,El-Haram,Giza
10,16,3,2022-04-28T10:53:14Z,16,product y,El-Haram,Giza
5,16,1,2022-05-15T16:01:38Z,16,product y,El-Haram,Giza
5,45,31,2022-04-19T06:44:37Z,45,product z,Heliopolis,Cairo
2,45,31,2022-04-28T08:09:08Z,45,product z,Heliopolis,Cairo
3,89.75,32,2022-04-30T08:59:55Z,99,product x ,Heliopolis,Cairo
2,45,31,2022-04-30T08:59:56Z,45,product z,Heliopolis,Cairo
2,89.75,30,2022-05-19T08:43:45Z,99,product x ,Heliopolis,Cairo
3,89.75,30,2022-05-21T07:17:14Z,99,product x ,Heliopolis,Cairo
3,89.75,30,2022-05-22T10:49:57Z,99,product x ,Heliopolis,Cairo
1,89.75,32,2022-06-01T14:17:17Z,99,product x ,Heliopolis,Cairo
1,89.75,32,2022-06-04T11:37:47Z,99,product x ,Heliopolis,Cairo
4,89.75,31,2022-06-18T08:36:21Z,99,product x ,Heliopolis,Cairo
2,89.75,32,2022-07-02T09:01:40Z,99,product x ,Heliopolis,Cairo
2,89.75,32,2022-07-07T10:49:59Z,99,product x ,Heliopolis,Cairo
4,99,30,2022-07-30T12:21:52Z,99,product x ,Heliopolis,Cairo
10,16,7,2022-07-21T01:09:38Z,16,product y,El-Mandara,North
10,89.75,27,2022-07-24T10:39:19Z,89.75,product x ,El-Mandara,North
15,89.75,27,2022-07-24T18:38:31Z,89.75,product x ,El-Mandara,North
10,16,18,2022-10-12T11:14:25Z,16,product y,El-Mandara,North
50,16,19,2022-10-30T14:56:32Z,16,product y,El-Mandara,North
2,89.75,31,2022-04-18T23:08:48Z,99,product x ,Abou Keir,North
200,89.75,32,2022-04-20T08:17:49Z,99,product x ,Madinaty,Cairo
232,89.75,32,2022-04-25T08:21:18Z,99,product x ,Madinaty,Cairo
15,89.75,29,2022-04-25T12:38:52Z,99,product x ,Faisal,Giza
10,45,29,2022-04-30T06:52:07Z,45,product z,Faisal,Giza
5,89.75,32,2022-06-11T06:46:41Z,99,product x ,Faisal,Giza
6,45,28,2022-06-18T06:56:04Z,45,product z,Faisal,Giza
2,45,28,2022-06-28T06:51:53Z,45,product z,Faisal,Giza
5,89.75,31,2022-06-29T00:53:34Z,99,product x ,Faisal,Giza
2,45,28,2022-07-04T07:00:38Z,45,product z,Faisal,Giza
3,45,28,2022-07-05T06:50:27Z,45,product z,Faisal,Giza
6,99,36,2022-09-27T22:57:13Z,99,product x ,Heliopolis,Cairo
1,16,0,2022-04-20T13:06:31Z,16,product y,Smouha,North
3,45,32,2022-05-07T12:10:21Z,45,product z,Smouha,North
5,89.75,32,2022-05-16T11:29:10Z,99,product x ,Smouha,North
1,99,30,2022-08-14T11:11:58Z,99,product x ,Smouha,North
1,99,30,2022-08-20T11:45:02Z,99,product x ,Smouha,North
2,99,30,2022-08-20T11:45:02Z,99,product x ,Smouha,North
2,99,38,2022-09-06T08:54:00Z,0,product x ,Smouha,North
3,99,33,2022-09-22T11:14:48Z,99,product x ,Smouha,North
3,45,32,2022-10-11T09:38:24Z,45,product z,Smouha,North
5,99,33,2022-10-18T21:15:29Z,99,product x ,Smouha,North
2,99,34,2022-10-26T09:45:22Z,99,product x ,Smouha,North
1,45,31,2022-11-15T09:26:47Z,45,product z,Smouha,North
2,45,30,2022-11-15T09:26:48Z,45,product z,Smouha,North
2,16,8,2022-11-18T22:14:15Z,16,product y,Smouha,North
1,99,34,2022-11-18T22:14:15Z,99,product x ,Smouha,North
5,16,8,2022-11-18T22:14:15Z,16,product y,Smouha,North
3,99,33,2022-11-22T09:21:00Z,99,product x ,Smouha,North
1,99,33,2022-12-01T13:15:28Z,99,product x ,Smouha,North
3,45,30,2022-12-28T14:22:58Z,45,product z,Smouha,North
3,99,34,2023-01-07T12:18:31Z,99,product x ,Smouha,North
4,16,14,2022-10-29T12:03:44Z,16,product y,Dar El-Salam,Cairo
1,99,33,2022-11-01T22:01:10Z,99,product x ,Dar El-Salam,Cairo
2,45,30,2022-11-02T15:35:09Z,45,product z,Dar El-Salam,Cairo
6,16,7,2022-11-04T17:09:39Z,16,product y,Dar El-Salam,Cairo
5,16,7,2022-11-05T21:57:55Z,16,product y,Dar El-Salam,Cairo
1,16,9,2022-11-06T23:05:55Z,16,product y,Dar El-Salam,Cairo
3,16,9,2022-11-07T15:51:49Z,22,product y,Dar El-Salam,Cairo
1,16,9,2022-11-07T23:50:55Z,16,product y,Dar El-Salam,Cairo
1,99,33,2022-11-09T23:50:16Z,99,product x ,Dar El-Salam,Cairo
3,45,29,2022-11-09T23:50:17Z,45,product z,Dar El-Salam,Cairo
2,16,8,2022-11-14T23:44:40Z,16,product y,Dar El-Salam,Cairo
4,16,9,2022-11-18T22:04:12Z,22,product y,Dar El-Salam,Cairo
1,16,7,2022-11-24T00:43:50Z,16,product y,Dar El-Salam,Cairo
2,16,9,2022-12-24T21:32:31Z,16,product y,Dar El-Salam,Cairo
3,16,9,2022-12-27T03:28:07Z,16,product y,Dar El-Salam,Cairo
10,16,9,2022-07-15T15:13:22Z,16,product y,Dokki and Mohandessin,Giza
20,16,9,2022-07-17T22:42:54Z,16,product y,Dokki and Mohandessin,Giza
3,45,27,2022-10-24T17:05:40Z,45,product z,Dokki and Mohandessin,Giza
2,99,34,2022-11-18T20:03:49Z,99,product x ,Dokki and Mohandessin,Giza
3,45,31,2023-01-02T13:25:53Z,45,product z,Dokki and Mohandessin,Giza
5,99,34,2023-01-06T22:32:38Z,99,product x ,Dokki and Mohandessin,Giza
3,45,27,2023-01-15T01:01:55Z,45,product z,Dokki and Mohandessin,Giza
5,89.75,29,2022-04-25T12:48:16Z,99,product x ,El-Sheikh Zayed,Giza
10,89.75,29,2022-04-27T00:04:09Z,99,product x ,El-Sheikh Zayed,Giza
2,16,2,2022-04-23T13:02:49Z,16,product y,Dokki and Mohandessin,Giza
5,89.75,29,2022-04-23T13:55:30Z,99,product x ,Dokki and Mohandessin,Giza
10,45,31,2022-04-23T14:02:47Z,45,product z,Dokki and Mohandessin,Giza
3,89.75,31,2022-05-31T22:45:22Z,99,product x ,Dokki and Mohandessin,Giza
2,99,33,2022-12-14T10:03:23Z,99,product x ,Heliopolis,Cairo
2,45,31,2022-12-15T15:29:16Z,45,product z,Heliopolis,Cairo
1,22,17,2022-12-19T14:58:41Z,22,product y,Heliopolis,Cairo
3,99,36,2022-12-19T14:58:42Z,99,product x ,Heliopolis,Cairo
1,16,10,2022-12-19T15:00:47Z,16,product y,Heliopolis,Cairo
2,99,36,2022-12-25T02:28:36Z,99,product x ,Heliopolis,Cairo
50,89.75,32,2022-04-24T20:03:50Z,99,product x ,Marsa Matrouh,North
2,89.75,32,2022-04-24T13:14:24Z,99,product x ,Nasr City,Cairo
5,16,2,2022-04-30T11:22:02Z,16,product y,Nasr City,Cairo
6,89.75,31,2022-05-16T12:35:48Z,99,product x ,Dokki and Mohandessin,Giza
7,89.75,30,2022-05-16T16:24:09Z,99,product x ,Dokki and Mohandessin,Giza
6,45,27,2022-05-26T15:33:18Z,45,product z,Dokki and Mohandessin,Giza
4,16,1,2022-05-28T11:04:08Z,16,product y,Dokki and Mohandessin,Giza
5,16,1,2022-06-02T15:57:33Z,16,product y,Dokki and Mohandessin,Giza
10,16,6,2022-06-19T17:42:11Z,16,product y,Dokki and Mohandessin,Giza
6,16,8,2022-07-03T12:44:26Z,16,product y,Dokki and Mohandessin,Giza
3,45,28,2022-07-16T12:37:42Z,45,product z,Dokki and Mohandessin,Giza
5,16,18,2022-09-03T07:24:07Z,22,product y,Dokki and Mohandessin,Giza
5,16,18,2022-09-01T15:56:56Z,16,product y,Dokki and Mohandessin,Giza
6,99,36,2022-09-20T20:00:54Z,99,product x ,Dokki and Mohandessin,Giza
10,16,22,2022-10-08T19:47:48Z,16,product y,Dokki and Mohandessin,Giza
3,99,33,2022-10-26T13:21:54Z,99,product x ,Dokki and Mohandessin,Giza
4,99,34,2022-10-26T16:38:40Z,99,product x ,Dokki and Mohandessin,Giza
20,16,20,2022-10-29T17:44:01Z,16,product y,Dokki and Mohandessin,Giza
3,16,16,2022-11-05T11:48:10Z,22,product y,Dokki and Mohandessin,Giza
30,16,21,2022-11-07T12:39:11Z,16,product y,Dokki and Mohandessin,Giza
5,99,36,2022-11-28T09:06:56Z,99,product x ,Dokki and Mohandessin,Giza
3,99,36,2022-12-01T14:00:24Z,99,product x ,Dokki and Mohandessin,Giza
2,99,32,2022-12-31T13:31:20Z,99,product x ,Dokki and Mohandessin,Giza
2,45,30,2023-01-04T19:16:03Z,45,product z,Dokki and Mohandessin,Giza
10,22,24,2023-01-08T11:11:59Z,22,product y,Dokki and Mohandessin,Giza
3,99,34,2023-01-11T11:13:04Z,99,product x ,Dokki and Mohandessin,Giza
10,16,1,2022-05-06T06:19:33Z,16,product y,Badr City,Cairo
10,16,1,2022-05-07T07:28:00Z,16,product y,Badr City,Cairo
10,16,1,2022-05-12T05:29:30Z,16,product y,Nasr City,Cairo
5,16,1,2022-05-14T13:59:15Z,16,product y,Nasr City,Cairo
1,16,1,2022-05-26T09:06:32Z,16,product y,Nasr City,Cairo
5,16,1,2022-05-11T18:23:50Z,16,product y,New Cairo,Cairo
2,99,32,2022-12-04T21:47:08Z,99,product x ,El-Seyouf,North
5,99,32,2022-11-30T12:57:01Z,99,product x ,Nasr City,Cairo
8,99,33,2022-11-30T14:18:58Z,99,product x ,Nasr City,Cairo
5,99,30,2022-12-04T15:02:49Z,99,product x ,Nasr City,Cairo
5,99,30,2022-12-04T15:15:17Z,99,product x ,Nasr City,Cairo
3,99,34,2022-10-20T23:44:09Z,99,product x ,6th of October,Giza
2,99,33,2022-12-27T23:20:25Z,99,product x ,6th of October,Giza
1,99,32,2022-11-27T18:43:31Z,99,product x ,El-Asafra,North
1,99,34,2022-12-26T00:44:40Z,99,product x ,El-Asafra,North
2,45,27,2023-01-08T00:11:06Z,55,product z,El-Asafra,North
5,89.75,21,2022-07-20T11:52:04Z,89.75,product x ,Fleming,North
5,16,20,2022-09-19T13:50:14Z,16,product y,Fleming,North
6,16,19,2022-10-27T14:27:48Z,16,product y,Fleming,North
2,99,32,2022-11-29T22:50:29Z,99,product x ,El-Asafra,North
2,16,2,2022-06-28T14:38:30Z,16,product y,El-Amreya,North
8,16,11,2022-07-07T08:45:46Z,16,product y,El-Amreya,North
1,45,30,2022-07-12T08:47:46Z,45,product z,El-Amreya,North
3,10,16,2022-07-16T07:10:32Z,16,product y,El-Amreya,North
10,16,10,2022-07-18T09:58:15Z,16,product y,El-Amreya,North
7,16,10,2022-07-20T08:56:06Z,16,product y,El-Amreya,North
5,45,27,2022-07-20T08:56:08Z,45,product z,El-Amreya,North
3,16,20,2022-07-21T08:28:46Z,16,product y,El-Amreya,North
3,16,20,2022-07-24T09:24:29Z,16,product y,El-Amreya,North
3,16,10,2022-07-26T08:54:35Z,16,product y,El-Amreya,North
3,16,11,2022-07-28T06:08:43Z,16,product y,El-Amreya,North
5,45,28,2022-07-30T09:01:38Z,45,product z,El-Amreya,North
3,16,15,2022-07-30T09:01:38Z,16,product y,El-Amreya,North
3,89.75,23,2022-08-03T10:10:07Z,0,product x ,El-Amreya,North
3,99,29,2022-08-07T11:23:49Z,99,product x ,El-Amreya,North
5,16,12,2022-08-09T09:21:20Z,16,product y,El-Amreya,North
5,16,12,2022-08-15T11:12:40Z,16,product y,El-Amreya,North
5,99,30,2022-08-16T08:20:35Z,99,product x ,El-Amreya,North
3,16,12,2022-08-21T10:06:36Z,16,product y,El-Amreya,North
10,99,35,2022-08-29T08:21:26Z,99,product x ,El-Amreya,North
5,45,32,2022-09-13T09:59:02Z,45,product z,El-Amreya,North
3,16,17,2022-09-14T09:03:34Z,16,product y,El-Amreya,North
3,16,17,2022-09-18T08:16:58Z,16,product y,El-Amreya,North
3,16,17,2022-09-19T09:07:21Z,16,product y,El-Amreya,North
3,16,17,2022-09-20T07:25:26Z,16,product y,El-Amreya,North
3,16,17,2022-09-24T08:34:35Z,16,product y,El-Amreya,North
5,99,33,2022-10-05T09:22:41Z,99,product x ,El-Amreya,North
10,16,19,2022-10-06T09:07:25Z,16,product y,El-Amreya,North
10,16,19,2022-10-08T10:08:11Z,16,product y,El-Amreya,North
1,45,33,2022-10-10T08:19:25Z,45,product z,El-Amreya,North
5,45,32,2022-10-11T10:35:35Z,45,product z,El-Amreya,North
20,16,21,2022-10-17T12:41:33Z,16,product y,El-Amreya,North
5,45,29,2022-10-20T09:29:54Z,0,product z,El-Amreya,North
5,99,33,2022-10-24T08:43:12Z,99,product x ,El-Amreya,North
5,45,29,2022-10-27T11:19:12Z,45,product z,El-Amreya,North
5,99,34,2022-11-05T08:52:35Z,99,product x ,El-Amreya,North
5,16,11,2022-11-06T09:04:47Z,16,product y,El-Amreya,North
2,16,8,2022-11-14T09:39:52Z,16,product y,El-Amreya,North
2,16,8,2022-11-14T09:39:53Z,16,product y,El-Amreya,North
5,45,30,2022-11-17T09:39:33Z,45,product z,El-Amreya,North
5,45,30,2022-11-19T08:49:04Z,45,product z,El-Amreya,North
5,16,8,2022-11-22T09:22:53Z,16,product y,El-Amreya,North
3,45,31,2022-11-22T09:22:53Z,45,product z,El-Amreya,North
7,45,30,2022-11-26T09:31:09Z,45,product z,El-Amreya,North
5,16,7,2022-11-26T09:31:10Z,16,product y,El-Amreya,North
1,99,33,2022-11-29T11:42:11Z,99,product x ,El-Amreya,North
7,99,33,2022-11-29T11:42:13Z,99,product x ,El-Amreya,North
5,16,6,2022-12-03T07:38:09Z,0,product y,El-Amreya,North
8,99,35,2022-12-04T08:44:16Z,99,product x ,El-Amreya,North
3,45,32,2022-12-06T10:32:31Z,45,product z,El-Amreya,North
5,99,34,2022-12-17T09:25:50Z,0,product x ,El-Amreya,North
5,45,31,2022-12-17T09:25:53Z,45,product z,El-Amreya,North
5,45,30,2022-12-25T08:34:20Z,45,product z,El-Amreya,North
